clone_id,process_condition,pareto_rank,candidate_archetype,weighted_multiobj_score,obj_productivity,obj_stability,obj_quality,obj_risk_safety,obj_rescue_value,pred_late_qp_pareto,pred_qp_drop_pareto,pred_late_agg_pareto,process_quality_score_pareto,quality_pass_pareto,pred_rescue_label_pareto,pred_rescue_score_pareto,recommendation,baseline_quality_score,process_quality_score_quality,quality_score_gain,glycan_maturity,process_glycan_maturity,galactosylation_level,process_galactosylation_level,sialylation_capacity,process_sialylation_capacity,mannose_retention_risk,process_mannose_retention_risk,aggregation_propensity,process_aggregation_propensity,product_quality_consistency,process_quality_consistency,quality_response,stress_penalty,pred_late_qp_quality,pred_qp_drop_quality,pred_late_agg_quality,pred_rescue_score_quality,pred_rescue_label_quality,is_aggressive,is_super,quality_pass_quality,quality_risk_flag,production_score,combined_quality_utility,combined_quality_utility_guarded,secretion_burden_index,stress_adaptation_capacity,process_risk_sensitivity,nutrient_utilization_efficiency,temperature_shift_responsiveness,feed_responsiveness,predicted_quality_score,final_aggregation,productivity_signal,lactate_burden,ammonia_burden,oxidative_stress,er_stress_burden,nutrient_depletion_pressure,integrated_process_burden,dynamic_failure_risk,process_robustness,burden_archetype,burden_aware_rescue_score,tx_secretion_program,tx_stress_program,tx_energy_metabolism,tx_growth_program,prot_secretory_capacity,prot_folding_capacity,prot_mito_activity,prot_proteostasis_balance,met_glycolytic_shift,met_oxidative_state,met_nutrient_pressure,met_overflow_burden,omics_latent_1,omics_latent_2,omics_latent_3,omics_latent_4,cellular_state,cellular_archetype,score_productivity,score_quality,score_stability,burden_penalty,omics_score,rl_robustness_score,overall_score,decision
CLONE_4625,stress_minimized,1.0,Rescue-value,0.8325990125905969,0.9999998186168932,0.8306531282168442,0.698501736323647,0.6122867152089887,0.999999999999,5.537450196275659e-06,0.3579097053829755,8.834886556306435,0.4711499681707225,True,1,0.9999999999988496,Rescue-value Pareto candidate; consider process optimization follow-up.,0.2800458252082038,0.4711499681707225,0.1911041429625187,0.9947724715524164,1.0,0.7691997970589457,0.7691997970589457,0.6462543214536809,0.6462543214536809,0.3795424799671535,0.3795424799671535,0.6554959763486699,0.5711688013106426,0.8152641373902999,0.8875445731371804,0.7046739291146753,-0.110515151828403,5.537450196275659e-06,0.3579097053829755,8.834886556306435,0.9999999999988496,1,0,1,True,PASS,12.06360846405099,7.426625065698883,7.426625065698883,0.8039799356293416,0.7288524459430011,0.2252370400100756,0.7185732303236845,0.6389643290674761,0.4540347334453247,0.4711499681707225,8.834886556306435,5.537450196275659e-06,0.6627151886117871,0.4109658294634476,0.370666452973251,0.6680666181413322,0.6564479272803196,0.5543533378370782,0.4257533617351717,Stable,Intermediate,0.5842289461086478,0.1165514628913569,0.4372293314282887,0.1552826497997814,0.0155100258124318,-0.0829243433723353,0.3448583789330001,0.2706200952112443,-0.0978699964476624,0.5675849053512021,0.3313438270057479,0.5184874273819157,0.5552655178424301,4.402636642052532,-0.9106806617641856,-0.4047207330616298,3.1865410728967487,0,Quality-Adapted,99.99999999999999,69.8501736323647,83.06531282168443,55.43533378370782,17.302239505151018,58.42289461086479,59.32392365821394,Advance
CLONE_4878,stress_minimized,2.0,Balanced,0.7309001613241167,0.7968167615767611,0.6920424037211697,0.6638130750142959,0.7319836893939222,0.7769582994419211,4.417262871405833e-06,0.4523477838376789,10.140636893686418,0.3586501816701129,True,1,0.7769582994418042,Balanced Pareto candidate; strong overall tradeoff option.,0.1834805132907097,0.3586501816701129,0.1751696683794031,1.0,1.0,0.6181287959939505,0.6181287959939505,0.4570318434238031,0.4570318434238031,0.0708289512541345,0.0708289512541345,0.6649896731322107,0.5863735229840128,0.4935669980455026,0.5609522696011008,0.6230878592599693,-0.1116016541620243,4.417262871405833e-06,0.4523477838376789,10.140636893686418,0.7769582994418042,1,0,0,True,PASS,8.46844953142908,5.224529791525493,5.224529791525493,0.6036171073535089,0.7490957714413009,0.391874078297948,0.6947530511281541,0.5924101004444728,0.5794370270186394,0.3586501816701129,10.140636893686418,4.417262871405833e-06,0.469332772210637,0.3856102976823105,0.4475863874229975,0.4957955797480662,0.5414521614030415,0.4656726106106618,0.3060539710589044,Stable,Intermediate,0.637613719578455,-0.0141762545854278,0.4381132881093632,0.3053222708732049,0.0633473333479933,-0.0733476843543008,0.3095162925284725,0.4948720255173175,-0.045068256819139,0.4457032495477435,0.0643757863817481,0.3930581116547038,0.3665461260187493,2.675860506595496,-2.601020678326539,1.133786334453807,1.362527787440374,0,Quality-Adapted,79.67901521320374,66.38130750142959,69.20424037211697,46.567261061066176,11.833808216873939,63.761371957845505,51.05508444227361,Advance
CLONE_3895,balanced_feed,4.0,Quality-led,0.6019177483228111,0.0118338361703495,0.8226746766370856,0.9896416958189084,0.9838932194790344,0.3883825526770685,8.950082230044664e-08,0.3633455736318267,4.486685443009587,1.415354271499763,True,0,0.3883825526770101,Quality-led Pareto candidate; useful when product quality is prioritized.,1.3300058319102357,1.415354271499763,0.0853484395895274,1.0,1.0,0.8582327925747041,0.8582327925747041,1.0,1.0,0.0,0.0,0.0182540790245164,0.0,0.6274054738983522,0.6765501692090187,0.7515570806558634,0.0229396978892011,8.950082230044664e-08,0.3633455736318267,4.486685443009587,0.3883825526770101,0,0,0,True,PASS,0.8223328866838843,1.0595414406102357,1.0595414406102357,0.2969046768897246,1.0,0.4150429586986047,0.7260955017209034,0.5823427788179241,0.6385715196049814,1.415354271499763,4.486685443009587,8.950082230044664e-08,0.1965375262703721,0.1501669868093866,0.2047136587578174,0.1656305052222726,0.2198410666225042,0.184667420666459,0.0362058028511803,Robust,Balanced-Resilient,0.7947907422797432,0.2865482001924636,0.0630757166118616,0.2716973026500835,0.3567614040106237,0.2235485351404992,0.1397612018011096,0.3440694703245796,-0.0297016358425129,0.0281364984845879,0.5043237668635675,0.1455432242861153,0.1283547168970167,-4.768517185697475,0.7900395943580932,-1.619075069337048,1.681215395286804,3,Balanced-Resilient,1.1703722315805307,98.96416958189084,82.26746766370856,18.4667420666459,28.517580132954468,79.47907422797432,42.86293597148463,Advance
CLONE_3895,mild_temp_shift,3.0,Risk-safe,0.6034424953049187,0.0118338361703495,0.8226746766370856,0.9860766154347588,1.0,0.3883825526770685,8.950082230044664e-08,0.3633455736318267,4.486685443009587,1.4037922576619382,True,0,0.3883825526770101,Low-risk Pareto candidate; useful for conservative development.,1.3300058319102357,1.4037922576619382,0.0737864257517026,1.0,1.0,0.8402103792158024,0.8402103792158024,1.0,1.0,0.0,0.0,0.0182540790245164,0.0,0.6274054738983522,0.6899833279311454,0.7515570806558634,-0.0688190936676035,8.950082230044664e-08,0.3633455736318267,4.486685443009587,0.3883825526770101,0,0,0,True,PASS,0.8223328866838843,1.0549166350751058,1.0549166350751058,0.2969046768897246,1.0,0.4150429586986047,0.7260955017209034,0.5823427788179241,0.6385715196049814,1.4037922576619382,4.486685443009587,8.950082230044664e-08,0.1870318502411342,0.1381558887326395,0.2703201935822789,0.2120501916193589,0.1520632046728401,0.1949236151169763,0.0784687463234472,Robust,Balanced-Resilient,0.7890260187649389,0.2865482001924636,0.0630757166118616,0.2716973026500835,0.3567614040106237,0.2235485351404992,0.1397612018011096,0.3440694703245796,-0.0297016358425129,0.0281364984845879,0.5043237668635675,0.1455432242861153,0.1283547168970167,-4.768517185697475,0.7900395943580932,-1.619075069337048,1.681215395286804,3,Balanced-Resilient,1.1703722315805307,98.60766154347587,82.26746766370856,19.49236151169763,28.517580132954468,78.90260187649389,42.63142518414841,Advance with Monitoring
CLONE_3895,balanced_feed,4.0,Quality-led,0.6019177483228111,0.0118338361703495,0.8226746766370856,0.9896416958189084,0.9838932194790344,0.3883825526770685,8.950082230044664e-08,0.3633455736318267,4.486685443009587,1.415354271499763,True,0,0.3883825526770101,Quality-led Pareto candidate; useful when product quality is prioritized.,1.3300058319102357,1.415354271499763,0.0853484395895274,1.0,1.0,0.8582327925747041,0.8582327925747041,1.0,1.0,0.0,0.0,0.0182540790245164,0.0,0.6274054738983522,0.6765501692090187,0.7515570806558634,0.0229396978892011,8.950082230044664e-08,0.3633455736318267,4.486685443009587,0.3883825526770101,0,0,0,True,PASS,0.8223328866838843,1.0595414406102357,1.0595414406102357,0.2969046768897246,1.0,0.4150429586986047,0.7260955017209034,0.5823427788179241,0.6385715196049814,1.415354271499763,4.486685443009587,8.950082230044664e-08,0.1965375262703721,0.1501669868093866,0.2047136587578174,0.1656305052222726,0.2198410666225042,0.184667420666459,0.0362058028511803,Robust,Balanced-Resilient,0.7947907422797432,0.2633683459253833,0.0985094284013545,0.3810799132932631,0.4215063726587542,0.1058082835396364,0.1823365674938742,0.4334122696915716,0.0985372708131077,0.0564735571009661,0.4042145012019502,0.1449793577283848,0.0991758455429194,-4.8452625400071945,0.2008712698329982,0.3497921988319696,0.8388018587435634,3,Balanced-Resilient,1.1703722315805307,98.96416958189084,82.26746766370856,18.4667420666459,26.736152229082144,79.47907422797432,42.595721785903784,Advance with Monitoring
CLONE_3895,mild_temp_shift,3.0,Risk-safe,0.6034424953049187,0.0118338361703495,0.8226746766370856,0.9860766154347588,1.0,0.3883825526770685,8.950082230044664e-08,0.3633455736318267,4.486685443009587,1.4037922576619382,True,0,0.3883825526770101,Low-risk Pareto candidate; useful for conservative development.,1.3300058319102357,1.4037922576619382,0.0737864257517026,1.0,1.0,0.8402103792158024,0.8402103792158024,1.0,1.0,0.0,0.0,0.0182540790245164,0.0,0.6274054738983522,0.6899833279311454,0.7515570806558634,-0.0688190936676035,8.950082230044664e-08,0.3633455736318267,4.486685443009587,0.3883825526770101,0,0,0,True,PASS,0.8223328866838843,1.0549166350751058,1.0549166350751058,0.2969046768897246,1.0,0.4150429586986047,0.7260955017209034,0.5823427788179241,0.6385715196049814,1.4037922576619382,4.486685443009587,8.950082230044664e-08,0.1870318502411342,0.1381558887326395,0.2703201935822789,0.2120501916193589,0.1520632046728401,0.1949236151169763,0.0784687463234472,Robust,Balanced-Resilient,0.7890260187649389,0.2633683459253833,0.0985094284013545,0.3810799132932631,0.4215063726587542,0.1058082835396364,0.1823365674938742,0.4334122696915716,0.0985372708131077,0.0564735571009661,0.4042145012019502,0.1449793577283848,0.0991758455429194,-4.8452625400071945,0.2008712698329982,0.3497921988319696,0.8388018587435634,3,Balanced-Resilient,1.1703722315805307,98.60766154347587,82.26746766370856,19.49236151169763,26.736152229082144,78.90260187649389,42.364210998567565,Advance with Monitoring
CLONE_0080,stress_minimized,23.0,Risk-safe,0.5692613079755511,0.0030917552638125,0.8880894864826537,0.8943992634436906,0.9013973502109291,0.3190646570731451,4.1304046608883856e-08,0.3187772405048468,2.9291147131874222,1.1064708236071716,True,0,0.3190646570730971,Low-risk Pareto candidate; useful for conservative development.,0.8204982639521936,1.1064708236071716,0.285972559654978,0.9275350887147086,0.9918005262011468,0.8342959694229877,0.8342959694229877,0.7503680856523474,0.7503680856523474,0.1739260554450177,0.1739260554450177,0.1578289964888979,0.0678573840078846,0.7499169775096655,0.8270355024933911,0.7853087497287607,-0.0572897491570695,4.1304046608883856e-08,0.3187772405048468,2.9291147131874222,0.3190646570730971,0,0,0,True,PASS,1.4584213229645546,1.3176411232216014,1.3176411232216014,0.0,0.9093300307476074,0.1457949831413902,0.7114425939625291,0.4111988649648188,0.5436149560897993,1.1064708236071716,2.9291147131874222,4.1304046608883856e-08,0.1214492111360217,0.0581892150215195,0.0654463746872913,0.0,0.0483108465634584,0.0562635871534853,0.1205868811338216,Robust,Balanced-Resilient,0.7204442950532908,0.3340262197192684,0.0417658666951197,0.3175386137915148,0.1853756323292614,0.0387084912672759,0.2794448490883362,0.4065677708777022,0.0262020702808503,0.1287038757579429,0.4256385018781948,0.0721007702365741,0.0488546446904432,-3.9083857617457194,0.6572133162841048,-0.2308348531448805,0.0911984313891697,3,Balanced-Resilient,0.29604887167758503,89.43992634436906,88.80894864826537,5.6263587153485295,27.907133514891804,72.04442950532908,42.12601933384872,Advance with Monitoring
CLONE_1633,stress_minimized,11.0,Risk-safe,0.5874291899003521,0.0040679607403727,0.8479198058803428,0.9334381096572774,0.9638262636626084,0.3869137353846113,4.6686055410410875e-08,0.3461455950244842,4.5693371521428015,1.2330788187988075,True,0,0.3869137353845531,Low-risk Pareto candidate; useful for conservative development.,1.064658329444568,1.2330788187988075,0.1684204893542396,1.0,1.0,0.6549213173473373,0.6549213173473373,0.8440230759780819,0.8440230759780819,0.0,0.0,0.1753146750017035,0.0887015755481903,0.9482640150013184,1.0,0.7373299921930451,-0.075161468482434,4.6686055410410875e-08,0.3461455950244842,4.5693371521428015,0.3869137353845531,0,0,0,True,PASS,0.8348560309673965,0.9941451460999609,0.9941451460999609,0.1542401808892865,0.7901637418619041,0.3023540460101761,0.8464105575791391,0.5016056578397091,0.4208874399654212,1.2330788187988075,4.5693371521428015,4.6686055410410875e-08,0.1239106796622936,0.1614386369328065,0.1439724339045395,0.1343809438387984,0.2816794601868835,0.1617115050876601,0.2152578689341822,Robust,Balanced-Resilient,0.6468096014613011,0.2264003779300373,0.104436098498102,0.2781728832666111,0.2938598310833077,0.2145427961045226,0.2827838598562535,0.3623430726700363,0.2031365740964529,0.2306336702232769,0.5109686519457446,0.2157949509651705,0.207089408440546,-3.134598346908045,1.8917150690444553,0.5118133908355007,1.7881520065039398,3,Balanced-Resilient,0.39368229115137127,93.34381096572774,84.79198058803428,16.17115050876601,30.25737138206338,64.6809601461301,40.895250639742024,Advance with Monitoring
CLONE_3249,mild_temp_shift,9.0,Risk-safe,0.5926506383628287,0.0302776192149109,0.8818081788881471,0.8933157248727417,1.0,0.3387678560254064,1.911849503480225e-07,0.3230568128219704,3.1033733132847527,1.1029567687749644,True,0,0.3387678560253555,Low-risk Pareto candidate; useful for conservative development.,0.9461069126745284,1.1029567687749644,0.1568498561004361,0.8791550213742594,0.9422433749483315,0.659170565358266,0.659170565358266,0.7433981211869914,0.7433981211869914,0.0,0.0,0.0,0.0,0.8094540311538536,0.8725423847279258,0.7617670714814435,-0.0646121511390665,1.911849503480225e-07,0.3230568128219704,3.1033733132847527,0.3387678560253555,0,0,0,True,PASS,1.7197230454447785,1.473016534776853,1.473016534776853,0.4408953800376206,0.8538795159101703,0.1957777926922001,0.6669525281488073,0.5080961617079659,0.4985064583143024,1.1029567687749644,3.1033733132847527,1.911849503480225e-07,0.2101220838158672,0.2356185693040947,0.1685948754694764,0.2027817049800216,0.1942984281351375,0.2027072961831637,0.2462588196883597,Robust,Balanced-Resilient,0.6773777252969093,0.1457303389945734,0.1435868591770695,0.2924555556264835,0.1565796475280034,0.0223814589311155,0.3558779135889606,0.3584325704840599,0.2238961930252826,0.2027009103411807,0.3577346710025085,0.152899277729018,0.2334164544296787,-1.6923995284096995,0.8571977107580749,1.1806316349332189,-0.3934031639967992,2,Quality-Adapted,3.014993727680349,89.33157248727417,88.18081788881472,20.27072961831637,23.48359876287283,67.73777252969093,40.267179404649525,Advance with Monitoring
CLONE_3269,stress_minimized,19.0,Quality-led,0.5720126949319293,0.0364769996687851,0.8779429461395056,0.8824408909545938,0.8639500854251073,0.352782702509781,2.253633287405869e-07,0.3256902681688782,3.109497286918599,1.0676882848426823,True,0,0.352782702509728,Quality-led Pareto candidate; useful when product quality is prioritized.,0.8359274748365987,1.0676882848426823,0.2317608100060836,0.9655935735291435,1.0,0.6807422640299987,0.6807422640299987,0.9446533948361528,0.9446533948361528,0.0532984050246109,0.0532984050246109,0.3642519980190731,0.2803094275595916,0.8202452891802393,0.8921960638597948,0.6991795779925916,-0.0963384615658616,2.253633287405869e-07,0.3256902681688782,3.109497286918599,0.352782702509728,0,0,0,True,PASS,1.7754446629432352,1.492342111703014,1.492342111703014,0.462903827640025,0.7229432068958905,0.3170853715144899,0.5782909276993575,0.6856972111761186,0.52252603793434,1.0676882848426823,3.109497286918599,2.253633287405869e-07,0.2813797892358228,0.3415654147327472,0.2858756927821129,0.2851952673712953,0.2357442881860354,0.2884246394208657,0.239748761380899,Robust,Balanced-Resilient,0.6674153417363561,0.2023926448718629,0.3060636294623488,0.2476557379202666,0.1897854592841668,0.0809113325014834,0.3442916285985635,0.2075468570253992,0.0345220023980082,0.3784076020856457,0.4634557870490441,0.2673360830981115,0.3570028901332311,0.2031735340909095,1.127518344328816,-0.1064727604890316,1.68741443247835,2,Quality-Adapted,3.6350135153827114,88.24408909545937,87.79429461395057,28.84246394208657,26.77414261882441,66.74153417363561,39.71449448177784,Advance with Monitoring
